#Thorlabs FTS
[SpectrumHeader]
#Date;20260828
#Time;9004789
#GMTTime;12004789
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00404267
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_vac
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;60.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.268555
#WnrMax;51674.531250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.360000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
2.978472290e+02;5.436130334e-03
2.980580750e+02;4.953514785e-03
2.982689514e+02;5.999182351e-03
2.984798584e+02;3.183923429e-03
2.986907654e+02;5.141198635e-03
2.989016418e+02;4.336839076e-03
2.991125793e+02;3.773787292e-03
2.993235474e+02;4.175967071e-03
2.995344849e+02;4.631770775e-03
2.997454529e+02;2.513623796e-03
2.999564514e+02;5.007138476e-03
3.001674500e+02;4.873078782e-03
3.003784485e+02;4.846266937e-03
3.005895081e+02;5.784686189e-03
3.008005676e+02;4.953514785e-03
3.010116272e+02;4.041906912e-03
3.012226868e+02;5.945558194e-03
3.014337769e+02;3.881035140e-03
3.016448975e+02;4.846266937e-03
3.018559875e+02;2.245503943e-03
3.020671387e+02;4.524522927e-03
3.022782898e+02;9.585285443e-04
3.024894714e+02;5.302070640e-03
3.027006226e+02;5.650626495e-03
3.029118347e+02;5.248446483e-03
3.031230469e+02;3.425231436e-03
3.033342896e+02;6.883977912e-03
3.035455017e+02;4.202778917e-03
3.037567749e+02;6.133242045e-03
3.039680481e+02;6.428174209e-03
3.041793213e+02;2.165067941e-03
3.043906250e+02;5.007138476e-03
3.046019592e+02;7.286157459e-03
3.048132935e+02;1.736076199e-03
3.050245972e+02;3.854223294e-03
3.052359619e+02;5.302070640e-03
3.054473572e+02;2.915803576e-03
3.056587524e+02;2.513623796e-03
3.058701172e+02;4.041906912e-03
3.060815430e+02;2.433187794e-03
3.062929993e+02;4.765830934e-03
3.065044556e+02;4.765830934e-03
3.067158813e+02;6.723105907e-03
3.069273682e+02;2.594059799e-03
3.071388855e+02;4.122342914e-03
3.073503723e+02;4.712206777e-03
3.075618896e+02;5.650626495e-03
3.077734375e+02;3.237547586e-03
3.079849854e+02;3.317983355e-03
3.081965332e+02;6.642669905e-03
3.084081116e+02;2.728119725e-03
3.086197205e+02;4.685394932e-03
3.088313293e+02;4.336839076e-03
3.090429382e+02;5.436130334e-03
3.092545776e+02;4.095531069e-03
3.094662476e+02;4.926702939e-03
3.096779175e+02;7.205721457e-03
3.098895874e+02;3.881035140e-03
3.101012878e+02;5.462942645e-03
3.103130188e+02;5.302070640e-03
3.105247498e+02;5.462942645e-03
3.107364807e+02;4.122342914e-03
3.109482422e+02;5.302070640e-03
3.111600037e+02;4.953514785e-03
3.113717957e+02;4.685394932e-03
3.115835876e+02;4.578147084e-03
3.117954102e+02;5.945558194e-03
3.120072327e+02;4.470898770e-03
3.122190552e+02;5.275258794e-03
3.124309387e+02;4.015095066e-03
3.126428223e+02;6.133242045e-03
3.128547058e+02;4.765830934e-03
3.130665894e+02;4.846266937e-03
3.132785339e+02;4.551334772e-03
3.134904480e+02;7.634713314e-03
3.137024231e+02;3.371607512e-03
3.139143677e+02;5.516566336e-03
3.141263428e+02;4.310027231e-03
3.143383484e+02;6.186866201e-03
3.145503540e+02;5.302070640e-03
3.147623596e+02;5.409318488e-03
3.149743958e+02;2.540435875e-03
3.151864624e+02;3.693351289e-03
3.153985291e+02;4.229591228e-03
3.156105957e+02;6.133242045e-03
3.158226929e+02;3.291171510e-03
3.160347900e+02;6.186866201e-03
3.162469177e+02;3.291171510e-03
3.164590454e+02;5.570190493e-03
3.166712036e+02;3.934659064e-03
3.168833923e+02;3.961471375e-03
3.170955811e+02;6.240489893e-03
3.173077393e+02;5.168010481e-03
3.175199585e+02;4.765830934e-03
3.177322083e+02;4.068719223e-03
3.179444580e+02;4.390462767e-03
3.181567078e+02;5.462942645e-03
3.183689575e+02;4.819454625e-03
3.185812378e+02;4.390462767e-03
3.187935486e+02;3.049863502e-03
3.190058899e+02;4.041906912e-03
3.192181702e+02;3.827411216e-03
3.194305420e+02;6.320925895e-03
3.196428833e+02;4.792642780e-03
3.198552856e+02;5.194822792e-03
3.200676270e+02;4.095531069e-03
3.202800598e+02;5.731062498e-03
3.204924622e+02;4.739018623e-03
3.207048950e+02;4.497711081e-03
3.209173279e+02;5.168010481e-03
3.211297913e+02;3.961471375e-03
3.213422852e+02;6.133242045e-03
3.215547791e+02;4.899890628e-03
3.217672424e+02;3.291171510e-03
3.219797974e+02;6.749917753e-03
3.221923218e+02;3.666539211e-03
3.224048767e+02;4.068719223e-03
3.226174011e+02;5.168010481e-03
3.228299866e+02;5.060762633e-03
3.230426025e+02;5.462942645e-03
3.232552185e+02;5.355694331e-03
3.234678345e+02;5.087574478e-03
3.236804504e+02;5.087574478e-03
3.238930969e+02;3.103487659e-03
3.241057739e+02;2.674495801e-03
3.243184509e+02;3.157111583e-03
3.245311279e+02;4.873078782e-03
3.247438354e+02;3.907847218e-03
3.249565735e+02;5.999182351e-03
3.251693115e+02;4.310027231e-03
3.253820496e+02;3.425231436e-03
3.255948181e+02;2.808555728e-03
3.258076172e+02;5.194822792e-03
3.260204163e+02;2.781743649e-03
3.262332153e+02;6.160054356e-03
3.264460144e+02;4.712206777e-03
3.266588745e+02;3.639727365e-03
3.268717346e+02;4.578147084e-03
3.270845947e+02;5.570190493e-03
3.272974548e+02;4.792642780e-03
3.275103760e+02;4.015095066e-03
3.277232666e+02;4.229591228e-03
3.279362183e+02;5.811498500e-03
3.281491394e+02;3.934659064e-03
3.283620911e+02;5.838310346e-03
3.285750732e+02;5.516566336e-03
3.287880554e+02;5.516566336e-03
3.290010681e+02;3.130299505e-03
3.292140503e+02;4.336839076e-03
3.294270935e+02;3.505667439e-03
3.296401367e+02;3.827411216e-03
3.298531799e+02;2.808555728e-03
3.300662231e+02;3.076675581e-03
3.302793274e+02;2.486811951e-03
3.304924316e+02;5.355694331e-03
3.307055664e+02;4.470898770e-03
3.309187012e+02;5.597002339e-03
3.311318054e+02;4.497711081e-03
3.313449707e+02;3.988283221e-03
3.315581360e+02;5.007138476e-03
3.317713318e+02;4.095531069e-03
3.319845276e+02;4.336839076e-03
3.321977539e+02;4.819454625e-03
3.324109802e+02;4.015095066e-03
3.326242371e+02;9.886920452e-03
3.328374939e+02;2.433187794e-03
3.330507507e+02;4.578147084e-03
3.332640381e+02;5.489754491e-03
3.334773254e+02;4.846266937e-03
3.336906738e+02;5.141198635e-03
3.339039612e+02;5.275258794e-03
3.341173096e+02;5.248446483e-03
3.343306885e+02;4.122342914e-03
3.345440674e+02;3.183923429e-03
3.347574463e+02;4.175967071e-03
3.349708252e+02;2.218691865e-03
3.351842651e+02;5.999182351e-03
3.353977051e+02;3.693351289e-03
3.356111450e+02;3.317983355e-03
3.358245850e+02;3.666539211e-03
3.360380554e+02;4.229591228e-03
3.362515564e+02;4.658582620e-03
3.364650574e+02;3.934659064e-03
3.366785889e+02;6.025994197e-03
3.368920898e+02;5.918746348e-03
3.371056519e+02;5.194822792e-03
3.373192139e+02;4.953514785e-03
3.375328064e+02;3.639727365e-03
3.377463989e+02;4.015095066e-03
3.379599915e+02;5.570190493e-03
3.381736145e+02;4.551334772e-03
3.383872375e+02;3.720163368e-03
3.386008911e+02;5.784686189e-03
3.388145447e+02;4.899890628e-03
3.390282288e+02;3.854223294e-03
3.392419128e+02;5.436130334e-03
3.394556274e+02;6.106430199e-03
3.396693420e+02;2.325939946e-03
3.398830566e+02;3.854223294e-03
3.400968018e+02;3.746975213e-03
3.403105774e+02;5.275258794e-03
3.405243530e+02;3.237547586e-03
3.407381592e+02;6.106430199e-03
3.409519348e+02;4.122342914e-03
3.411657715e+02;4.229591228e-03
3.413796082e+02;3.612915287e-03
3.415934448e+02;5.409318488e-03
3.418073425e+02;2.513623796e-03
3.420211792e+02;4.390462767e-03
3.422350769e+02;3.425231436e-03
3.424489746e+02;5.650626495e-03
3.426629028e+02;3.076675581e-03
3.428768616e+02;5.704250187e-03
3.430907898e+02;3.988283221e-03
3.433047485e+02;4.899890628e-03
3.435187378e+02;1.870136126e-03
3.437327271e+02;3.023051657e-03
3.439467163e+02;5.972370040e-03
3.441607361e+02;6.052806042e-03
3.443747864e+02;3.612915287e-03
3.445888367e+02;5.865122192e-03
3.448028870e+02;3.023051657e-03
3.450169373e+02;6.696294062e-03
3.452310486e+02;6.052806042e-03
3.454451599e+02;3.130299505e-03
3.456592712e+02;4.631770775e-03
3.458734131e+02;4.739018623e-03
3.460875549e+02;2.862179652e-03
3.463017273e+02;4.953514785e-03
3.465158997e+02;3.746975213e-03
3.467301025e+02;5.248446483e-03
3.469443054e+02;5.865122192e-03
3.471585083e+02;5.328882486e-03
3.473727417e+02;2.808555728e-03
3.475870056e+02;5.999182351e-03
3.478012695e+02;4.444086924e-03
3.480155334e+02;5.516566336e-03
3.482298279e+02;3.746975213e-03
3.484441223e+02;4.765830934e-03
